"data_type","year","uid_org_txt","uid_qm_num","uid_qm_txt","response_category","value"
"organisation",2018,"LNDREG","2.04.001.00","tem.relied_upon","agreement",87
"organisation",2018,"LNDREG","2.04.002.00","tem.improve_service","agreement",82
"organisation",2018,"LNDREG","2.04.003.00","mtm.team_encouraged","agreement",71
"organisation",2018,"LNDREG","2.05.001.00","ldv.access_learning","agreement",57
"organisation",2018,"LNDREG","2.05.002.00","ldv.improve_performance","agreement",50
"organisation",2018,"LNDREG","2.05.003.00","ldv.opportunities_career","agreement",48
"organisation",2018,"LNDREG","2.05.004.00","ldv.helping_career","agreement",39
"organisation",2018,"LNDREG","2.06.001.00","ift.treated_fairly","agreement",81
"organisation",2018,"LNDREG","2.06.002.00","ift.treated_respect","agreement",86
"organisation",2018,"LNDREG","2.06.003.00","ift.work_valued","agreement",60
"organisation",2018,"LNDREG","2.06.004.00","ift.respects_differences","agreement",80
"organisation",2018,"LNDREG","2.07.001.00","rwk.information_needed","agreement",70
"organisation",2018,"LNDREG","2.07.002.00","rwk.work_objectives","agreement",78
"organisation",2018,"LNDREG","2.07.004.00","rwk.skills_needed","agreement",83
"organisation",2018,"LNDREG","2.07.005.00","rwk.tools_needed","agreement",75
"organisation",2018,"LNDREG","2.07.006.00","rwk.acceptable_workload","agreement",67
"organisation",2018,"LNDREG","2.07.007.00","rwk.work_life_balance","agreement",77
"organisation",2018,"LNDREG","2.08.001.00","pay.reflects_performance","agreement",34
"organisation",2018,"LNDREG","2.08.002.00","pay.satisfied_benefits","agreement",42
"organisation",2018,"LNDREG","2.08.003.00","pay.pay_reasonable","agreement",34
"organisation",2018,"LNDREG","2.09.001.00","lmc.seniors_visible","agreement",58
"organisation",2018,"LNDREG","2.09.002.00","lmc.seniors_consistent_values","agreement",51
"organisation",2018,"LNDREG","2.09.003.00","lmc.clear_vision","agreement",59
"organisation",2018,"LNDREG","2.09.005.00","lmc.confidence_seniors","agreement",43
"organisation",2018,"LNDREG","2.09.006.00","lmc.change_managed_well","agreement",31
"organisation",2018,"LNDREG","2.09.007.00","lmc.change_for_better","agreement",30
"organisation",2018,"LNDREG","2.09.008.00","lmc.kept_informed","agreement",58
"organisation",2018,"LNDREG","2.09.009.00","lmc.contribute_views","agreement",30
"organisation",2018,"LNDREG","2.09.010.00","lmc.safe_to_challenge","agreement",43
"organisation",2018,"LNDREG","2.10.001.00","eng.proud_to_tell","agreement",58
"organisation",2018,"LNDREG","2.10.002.00","eng.recommend_organisation","agreement",59
"organisation",2018,"LNDREG","2.10.003.00","eng.personal_attachment","agreement",54
"organisation",2018,"LNDREG","2.10.004.00","eng.organisation_inspires","agreement",45
"organisation",2018,"LNDREG","2.10.005.00","eng.organisation_motivates","agreement",42
"organisation",2018,"LNDREG","2.11.001.00","act.senior_action","agreement",44
"organisation",2018,"LNDREG","2.11.003.00","act.been_taken","agreement",35
"organisation",2018,"LNDREG","3.01.001.00","tpl.trusted_job","agreement",88
"organisation",2018,"LNDREG","3.01.002.00","tpl.try_new_ideas","agreement",60
"organisation",2018,"LNDREG","3.01.006.00","tpl.speak_up_risk","agreement",66
"organisation",2018,"LNDREG","3.01.007.00","tpl.challenge_inappropriate","agreement",57
"organisation",2018,"LNDREG","3.01.008.00","tpl.organisation_inclusive","agreement",79
"organisation",2018,"LNDREG","3.02.007.00","tpl.seniors_role_model","agreement",44
"organisation",2018,"LNDREG","3.02.008.00","tpl.supervisor_role_model","agreement",64
"organisation",2018,"LNDREG","3.03.001.00","tpl.aware_vision","agreement",50
"organisation",2018,"LNDREG","3.03.002.00","tpl.achieve_vision","agreement",43
"organisation",2018,"LNDREG","5.01.001.00","csc.aware_concern","yes",89
"organisation",2018,"LNDREG","5.01.002.00","csc.aware_code","yes",63
"organisation",2018,"LNDREG","5.01.003.00","csc.confident_code","yes",72
"organisation",2018,"LNDREG","6.01.001.00","dhb.experienced_discrimination","yes",9
"organisation",2018,"LNDREG","6.02.001.00","dhb.experienced_bullying","yes",9
"organisation",2018,"LNDREG","6.02.004.00","dhb.reported_bullying","yes",39
"organisation",2018,"LNDREG","6.04.001.00","dhb.bullying_resolved","yes",24
"organisation",2018,"LNDREG","7.01.001.00","wlb.perma_index","index",71
"organisation",2018,"LNDREG","7.01.002.00","wlb.stress_index","index",31
"organisation",2018,"LNDREG","7.02.001.00","wlb.satisfied_life","num_07_10",64
"organisation",2018,"LNDREG","7.02.002.00","wlb.life_worthwhile","num_07_10",67
"organisation",2018,"LNDREG","7.02.003.00","wlb.happy_yesterday","num_07_10",61
"organisation",2018,"LNDREG","7.02.004.00","wlb.anxious_yesterday","num_06_10",32
"organisation",2018,"MEDPRD","0.00.002.00","meta.response_rate","response_rate",71
"organisation",2018,"MEDPRD","1.01.001.00","000.engagement_index","index",62
"organisation",2018,"MEDPRD","1.02.001.00","000.my_work","theme",77
"organisation",2018,"MEDPRD","1.02.002.00","000.objectives_purpose","theme",81
"organisation",2018,"MEDPRD","1.02.003.00","000.my_manager","theme",69
"organisation",2018,"MEDPRD","1.02.004.00","000.my_team","theme",78
"organisation",2018,"MEDPRD","1.02.005.00","000.learning_development","theme",48
"organisation",2018,"MEDPRD","1.02.006.00","000.inclusion_treatment","theme",76
"organisation",2018,"MEDPRD","1.02.007.00","000.resources_workload","theme",73
"organisation",2018,"MEDPRD","1.02.008.00","000.pay_benefits","theme",28
"organisation",2018,"MEDPRD","1.02.009.00","000.leadership_change","theme",45
"organisation",2018,"MEDPRD","2.01.001.00","mwk.interested_work","agreement",90
"organisation",2018,"MEDPRD","2.01.002.00","mwk.challenging_work","agreement",80
"organisation",2018,"MEDPRD","2.01.003.00","mwk.personal_accomplishment","agreement",78
"organisation",2018,"MEDPRD","2.01.004.00","mwk.involved_decisions","agreement",59
"organisation",2018,"MEDPRD","2.01.005.00","mwk.choice_how","agreement",79
"organisation",2018,"MEDPRD","2.02.001.00","obj.understanding_objectives","agreement",79
"organisation",2018,"MEDPRD","2.02.003.00","obj.contribute_toward_objectives","agreement",83
"organisation",2018,"MEDPRD","2.03.001.00","mgr.manager_motivates","agreement",68
"organisation",2018,"MEDPRD","2.03.004.00","mgr.manager_considerate","agreement",83
"organisation",2018,"MEDPRD","2.03.005.00","mgr.manager_open","agreement",83
"organisation",2018,"MEDPRD","2.03.006.00","mgr.understand_contribution","agreement",68
"organisation",2018,"MEDPRD","2.03.007.00","mgr.confidence_manger","agreement",76
"organisation",2018,"MEDPRD","2.03.008.00","mgr.manager_recognises","agreement",78
"organisation",2018,"MEDPRD","2.03.009.00","mgr.regular_feedback","agreement",66
"organisation",2018,"MEDPRD","2.03.010.00","mgr.feedback_helps","agreement",62
"organisation",2018,"MEDPRD","2.03.011.00","mgr.performance_fairly","agreement",66
"organisation",2018,"MEDPRD","2.03.013.00","mgr.poor_performance","agreement",42
"organisation",2018,"MEDPRD","2.04.001.00","tem.relied_upon","agreement",82
"organisation",2018,"MEDPRD","2.04.002.00","tem.improve_service","agreement",79
"organisation",2018,"MEDPRD","2.04.003.00","mtm.team_encouraged","agreement",74
"organisation",2018,"MEDPRD","2.05.001.00","ldv.access_learning","agreement",62
"organisation",2018,"MEDPRD","2.05.002.00","ldv.improve_performance","agreement",49
"organisation",2018,"MEDPRD","2.05.003.00","ldv.opportunities_career","agreement",37
"organisation",2018,"MEDPRD","2.05.004.00","ldv.helping_career","agreement",43
"organisation",2018,"MEDPRD","2.06.001.00","ift.treated_fairly","agreement",79
"organisation",2018,"MEDPRD","2.06.002.00","ift.treated_respect","agreement",84
"organisation",2018,"MEDPRD","2.06.003.00","ift.work_valued","agreement",69
"organisation",2018,"MEDPRD","2.06.004.00","ift.respects_differences","agreement",73
"organisation",2018,"MEDPRD","2.07.001.00","rwk.information_needed","agreement",72
"organisation",2018,"MEDPRD","2.07.002.00","rwk.work_objectives","agreement",77
"organisation",2018,"MEDPRD","2.07.004.00","rwk.skills_needed","agreement",92
"organisation",2018,"MEDPRD","2.07.005.00","rwk.tools_needed","agreement",74
"organisation",2018,"MEDPRD","2.07.006.00","rwk.acceptable_workload","agreement",58
"organisation",2018,"MEDPRD","2.07.007.00","rwk.work_life_balance","agreement",66
"organisation",2018,"MEDPRD","2.08.001.00","pay.reflects_performance","agreement",30
"organisation",2018,"MEDPRD","2.08.002.00","pay.satisfied_benefits","agreement",30
"organisation",2018,"MEDPRD","2.08.003.00","pay.pay_reasonable","agreement",24
"organisation",2018,"MEDPRD","2.09.001.00","lmc.seniors_visible","agreement",59
"organisation",2018,"MEDPRD","2.09.002.00","lmc.seniors_consistent_values","agreement",51
"organisation",2018,"MEDPRD","2.09.003.00","lmc.clear_vision","agreement",41
"organisation",2018,"MEDPRD","2.09.005.00","lmc.confidence_seniors","agreement",43
"organisation",2018,"MEDPRD","2.09.006.00","lmc.change_managed_well","agreement",40
"organisation",2018,"MEDPRD","2.09.007.00","lmc.change_for_better","agreement",33
"organisation",2018,"MEDPRD","2.09.008.00","lmc.kept_informed","agreement",60
"organisation",2018,"MEDPRD","2.09.009.00","lmc.contribute_views","agreement",35
"organisation",2018,"MEDPRD","2.09.010.00","lmc.safe_to_challenge","agreement",43
"organisation",2018,"MEDPRD","2.10.001.00","eng.proud_to_tell","agreement",71
"organisation",2018,"MEDPRD","2.10.002.00","eng.recommend_organisation","agreement",55
"organisation",2018,"MEDPRD","2.10.003.00","eng.personal_attachment","agreement",50
"organisation",2018,"MEDPRD","2.10.004.00","eng.organisation_inspires","agreement",50
"organisation",2018,"MEDPRD","2.10.005.00","eng.organisation_motivates","agreement",46
"organisation",2018,"MEDPRD","2.11.001.00","act.senior_action","agreement",40
"organisation",2018,"MEDPRD","2.11.003.00","act.been_taken","agreement",29
"organisation",2018,"MEDPRD","3.01.001.00","tpl.trusted_job","agreement",90
"organisation",2018,"MEDPRD","3.01.002.00","tpl.try_new_ideas","agreement",71
"organisation",2018,"MEDPRD","3.01.006.00","tpl.speak_up_risk","agreement",63
"organisation",2018,"MEDPRD","3.01.007.00","tpl.challenge_inappropriate","agreement",58
"organisation",2018,"MEDPRD","3.01.008.00","tpl.organisation_inclusive","agreement",74
"organisation",2018,"MEDPRD","3.02.007.00","tpl.seniors_role_model","agreement",49
"organisation",2018,"MEDPRD","3.02.008.00","tpl.supervisor_role_model","agreement",69
"organisation",2018,"MEDPRD","3.03.001.00","tpl.aware_vision","agreement",44
"organisation",2018,"MEDPRD","3.03.002.00","tpl.achieve_vision","agreement",38
"organisation",2018,"MEDPRD","5.01.001.00","csc.aware_concern","yes",93
"organisation",2018,"MEDPRD","5.01.002.00","csc.aware_code","yes",65
"organisation",2018,"MEDPRD","5.01.003.00","csc.confident_code","yes",67
"organisation",2018,"MEDPRD","6.01.001.00","dhb.experienced_discrimination","yes",10
"organisation",2018,"MEDPRD","6.02.001.00","dhb.experienced_bullying","yes",10
"organisation",2018,"MEDPRD","6.02.004.00","dhb.reported_bullying","yes",24
"organisation",2018,"MEDPRD","6.04.001.00","dhb.bullying_resolved","yes",8
"organisation",2018,"MEDPRD","7.01.001.00","wlb.perma_index","index",74
"organisation",2018,"MEDPRD","7.01.002.00","wlb.stress_index","index",30
"organisation",2018,"MEDPRD","7.02.001.00","wlb.satisfied_life","num_07_10",68
"organisation",2018,"MEDPRD","7.02.002.00","wlb.life_worthwhile","num_07_10",75
"organisation",2018,"MEDPRD","7.02.003.00","wlb.happy_yesterday","num_07_10",63
"organisation",2018,"MEDPRD","7.02.004.00","wlb.anxious_yesterday","num_06_10",34
"organisation",2018,"METOFF","0.00.002.00","meta.response_rate","response_rate",74
"organisation",2018,"METOFF","1.01.001.00","000.engagement_index","index",61
"organisation",2018,"METOFF","1.02.001.00","000.my_work","theme",77
"organisation",2018,"METOFF","1.02.002.00","000.objectives_purpose","theme",77
"organisation",2018,"METOFF","1.02.003.00","000.my_manager","theme",69
"organisation",2018,"METOFF","1.02.004.00","000.my_team","theme",83
"organisation",2018,"METOFF","1.02.005.00","000.learning_development","theme",53
"organisation",2018,"METOFF","1.02.006.00","000.inclusion_treatment","theme",75
"organisation",2018,"METOFF","1.02.007.00","000.resources_workload","theme",69
"organisation",2018,"METOFF","1.02.008.00","000.pay_benefits","theme",32
"organisation",2018,"METOFF","1.02.009.00","000.leadership_change","theme",36
"organisation",2018,"METOFF","2.01.001.00","mwk.interested_work","agreement",91
"organisation",2018,"METOFF","2.01.002.00","mwk.challenging_work","agreement",83
"organisation",2018,"METOFF","2.01.003.00","mwk.personal_accomplishment","agreement",79
"organisation",2018,"METOFF","2.01.004.00","mwk.involved_decisions","agreement",56
"organisation",2018,"METOFF","2.01.005.00","mwk.choice_how","agreement",75
"organisation",2018,"METOFF","2.02.001.00","obj.understanding_objectives","agreement",75
"organisation",2018,"METOFF","2.02.003.00","obj.contribute_toward_objectives","agreement",78
"organisation",2018,"METOFF","2.03.001.00","mgr.manager_motivates","agreement",67
"organisation",2018,"METOFF","2.03.004.00","mgr.manager_considerate","agreement",87
"organisation",2018,"METOFF","2.03.005.00","mgr.manager_open","agreement",85
"organisation",2018,"METOFF","2.03.006.00","mgr.understand_contribution","agreement",62
"organisation",2018,"METOFF","2.03.007.00","mgr.confidence_manger","agreement",74
"organisation",2018,"METOFF","2.03.008.00","mgr.manager_recognises","agreement",78
"organisation",2018,"METOFF","2.03.009.00","mgr.regular_feedback","agreement",66
"organisation",2018,"METOFF","2.03.010.00","mgr.feedback_helps","agreement",60
"organisation",2018,"METOFF","2.03.011.00","mgr.performance_fairly","agreement",69
"organisation",2018,"METOFF","2.03.013.00","mgr.poor_performance","agreement",39
"organisation",2018,"METOFF","2.04.001.00","tem.relied_upon","agreement",86
"organisation",2018,"METOFF","2.04.002.00","tem.improve_service","agreement",85
"organisation",2018,"METOFF","2.04.003.00","mtm.team_encouraged","agreement",78
"organisation",2018,"METOFF","2.05.001.00","ldv.access_learning","agreement",61
"organisation",2018,"METOFF","2.05.002.00","ldv.improve_performance","agreement",52
"organisation",2018,"METOFF","2.05.003.00","ldv.opportunities_career","agreement",44
"organisation",2018,"METOFF","2.05.004.00","ldv.helping_career","agreement",53
"organisation",2018,"METOFF","2.06.001.00","ift.treated_fairly","agreement",79
"organisation",2018,"METOFF","2.06.002.00","ift.treated_respect","agreement",87
"organisation",2018,"METOFF","2.06.003.00","ift.work_valued","agreement",60
"organisation",2018,"METOFF","2.06.004.00","ift.respects_differences","agreement",74
"organisation",2018,"METOFF","2.07.001.00","rwk.information_needed","agreement",66
"organisation",2018,"METOFF","2.07.002.00","rwk.work_objectives","agreement",74
"organisation",2018,"METOFF","2.07.004.00","rwk.skills_needed","agreement",87
"organisation",2018,"METOFF","2.07.005.00","rwk.tools_needed","agreement",67
"organisation",2018,"METOFF","2.07.006.00","rwk.acceptable_workload","agreement",58
"organisation",2018,"METOFF","2.07.007.00","rwk.work_life_balance","agreement",61
"organisation",2018,"METOFF","2.08.001.00","pay.reflects_performance","agreement",35
"organisation",2018,"METOFF","2.08.002.00","pay.satisfied_benefits","agreement",37
"organisation",2018,"METOFF","2.08.003.00","pay.pay_reasonable","agreement",24
"organisation",2018,"METOFF","2.09.001.00","lmc.seniors_visible","agreement",45
"organisation",2018,"METOFF","2.09.002.00","lmc.seniors_consistent_values","agreement",43
"organisation",2018,"METOFF","2.09.003.00","lmc.clear_vision","agreement",35
"organisation",2018,"METOFF","2.09.005.00","lmc.confidence_seniors","agreement",30
"organisation",2018,"METOFF","2.09.006.00","lmc.change_managed_well","agreement",20
"organisation",2018,"METOFF","2.09.007.00","lmc.change_for_better","agreement",25
"organisation",2018,"METOFF","2.09.008.00","lmc.kept_informed","agreement",48
"organisation",2018,"METOFF","2.09.009.00","lmc.contribute_views","agreement",29
"organisation",2018,"METOFF","2.09.010.00","lmc.safe_to_challenge","agreement",49
"organisation",2018,"METOFF","2.10.001.00","eng.proud_to_tell","agreement",72
"organisation",2018,"METOFF","2.10.002.00","eng.recommend_organisation","agreement",52
"organisation",2018,"METOFF","2.10.003.00","eng.personal_attachment","agreement",58
"organisation",2018,"METOFF","2.10.004.00","eng.organisation_inspires","agreement",48
"organisation",2018,"METOFF","2.10.005.00","eng.organisation_motivates","agreement",42
"organisation",2018,"METOFF","2.11.001.00","act.senior_action","agreement",37
"organisation",2018,"METOFF","2.11.003.00","act.been_taken","agreement",27
"organisation",2018,"METOFF","3.01.001.00","tpl.trusted_job","agreement",91
